workerid,proliferate.condition,catch_trial,catch_trial_answer_correct,color,correct_answer,image,modal,percentage_blue,speaker,speaker_type,video,error
1501,cond5,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1501,cond5,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1501,cond5,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1501,cond5,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,1,0,orange,1,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1481,cond7,1,1,blue,1,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1481,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,1,1,blue,1,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1481,cond7,1,1,orange,2,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1481,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1481,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1481,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1481,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1481,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1481,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1481,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1481,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1481,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1481,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1481,cond7,1,1,blue,1,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1481,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1481,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1481,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1481,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1481,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,1,1,blue,1,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1441,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1441,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1441,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1441,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1441,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1441,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1441,cond7,1,1,blue,2,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1441,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1441,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1441,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1441,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1441,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1441,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1441,cond7,1,1,blue,1,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1441,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1441,cond7,1,1,orange,2,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1441,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1441,cond7,1,1,blue,1,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1441,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1465,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1465,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1465,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1465,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1465,cond7,1,1,blue,1,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1465,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1465,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1465,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1465,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1465,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1465,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1465,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,1,1,blue,2,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1465,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1465,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1465,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1465,cond7,1,1,blue,2,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1465,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1465,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1465,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1465,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1465,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1465,cond7,1,1,orange,1,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1495,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1495,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1495,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1495,cond7,1,1,orange,1,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1495,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1495,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1495,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1495,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1495,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1495,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1495,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1495,cond7,1,1,orange,1,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1495,cond7,1,1,orange,2,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1495,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1495,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1495,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1495,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1495,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1495,cond7,1,1,orange,2,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1495,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1495,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1495,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1495,cond7,1,1,blue,2,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1495,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1495,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1495,cond7,1,1,blue,2,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1457,cond7,1,1,blue,1,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1457,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1457,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1457,cond7,1,1,blue,1,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1457,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1457,cond7,1,1,orange,1,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1457,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1457,cond7,1,1,blue,1,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1457,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,1,1,orange,2,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1457,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1457,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1457,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,1,1,blue,1,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1457,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1457,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1457,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1457,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1457,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1457,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1448,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1448,cond7,1,0,blue,1,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1448,cond7,1,1,orange,2,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1448,cond7,1,1,orange,1,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1448,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,f,confident,blue_might_f,
1448,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1448,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1448,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,confident,blue_bare_f,
1448,cond7,1,1,blue,2,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,1,1,orange,2,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1448,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1448,cond7,1,1,blue,1,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1448,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,cautious,blue_bare_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,m,cautious,orange_might_m,
1448,cond7,1,1,blue,1,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1448,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,m,cautious,orange_probably_m,
1448,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,m,cautious,orange_bare_m,
1448,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,m,cautious,blue_might_m,
1448,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1448,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,m,cautious,blue_probably_m,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,m,confident,orange_might_m,
1470,cond7,1,1,blue,1,scene_blue_video_60.gif,probably,60,m,confident,blue_probably_m,
1470,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,confident,orange_bare_m,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,m,confident,orange_might_m,
1470,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,m,confident,blue_probably_m,
1470,cond7,1,1,orange,2,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,m,confident,orange_bare_m,
1470,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,m,confident,blue_might_m,
1470,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,m,confident,blue_bare_m,
1470,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,m,confident,orange_bare_m,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,m,confident,blue_probably_m,
1470,cond7,1,1,orange,1,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,0,-1,blue,,scene_blue_video_25.gif,might,25,m,confident,blue_might_m,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,m,confident,blue_probably_m,
1470,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,m,confident,orange_bare_m,
1470,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,m,confident,orange_might_m,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,m,confident,orange_probably_m,
1470,cond7,1,1,blue,1,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1470,cond7,0,-1,blue,,scene_blue_video_100.gif,bare,100,f,cautious,blue_bare_f,
1470,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,f,cautious,orange_probably_f,
1470,cond7,1,1,blue,2,scene_blue_video_90.gif,probably,90,f,cautious,blue_probably_f,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1470,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,cautious,orange_bare_f,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1470,cond7,1,1,blue,2,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,f,cautious,orange_might_f,
1470,cond7,0,-1,orange,,scene_orange_video_10.gif,probably,10,f,cautious,orange_probably_f,
1470,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,f,cautious,blue_probably_f,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,f,cautious,orange_might_f,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1470,cond7,0,-1,orange,,scene_orange_video_40.gif,might,40,f,cautious,orange_might_f,
1470,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,cautious,orange_bare_f,
1470,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,f,cautious,orange_bare_f,
1470,cond7,1,1,orange,1,scene_orange_video_40.gif,might,40,f,cautious,orange_might_f,
1470,cond7,1,1,orange,2,scene_orange_video_0.gif,bare,0,f,cautious,orange_bare_f,
1470,cond7,0,-1,blue,,scene_blue_video_90.gif,probably,90,f,cautious,blue_probably_f,
1470,cond7,0,-1,blue,,scene_blue_video_60.gif,might,60,f,cautious,blue_might_f,
1489,cond7,0,-1,orange,,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
1489,cond7,0,-1,orange,,scene_orange_video_75.gif,might,75,f,confident,orange_might_f,
1489,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1489,cond7,0,-1,orange,,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1489,cond7,0,-1,blue,,scene_blue_video_60.gif,probably,60,f,confident,blue_probably_f,
1489,cond7,1,1,orange,1,scene_orange_video_40.gif,probably,40,f,confident,orange_probably_f,
1489,cond7,1,1,orange,1,scene_orange_video_0.gif,bare,0,f,confident,orange_bare_f,
